Date,AAPL_EMA,SBUX_EMA,MSFT_EMA,CSCO_EMA,QCOM_EMA,Facebook_EMA,AMZN_EMA,TSLA_EMA,AMD_EMA,ZNGA_EMA
2016-02-05,24.5,58.74,52.53,23.89,46.16,104.64,579.64,38.68,2.15,2.41
2016-02-08,24.43,58.3,52.23,23.8,45.94,104.17,570.92,37.82,2.13,2.38
2016-02-09,24.36,57.93,51.95,23.69,45.72,103.73,562.46,37.04,2.11,2.35
2016-02-10,24.28,57.66,51.74,23.58,45.46,103.47,555.6,36.25,2.08,2.33
2016-02-11,24.2,57.4,51.54,23.68,45.23,103.32,550.67,35.66,2.06,2.28
2016-02-12,24.13,57.25,51.44,23.82,45.17,103.2,546.52,35.14,2.04,2.24
2016-02-16,24.13,57.17,51.41,24.01,45.32,103.05,544.1,34.75,2.02,2.2
2016-02-17,24.17,57.21,51.51,24.24,45.61,103.25,543.15,34.65,2.01,2.17
2016-02-18,24.16,57.19,51.57,24.45,45.94,103.27,541.42,34.53,2.0,2.14
2016-02-19,24.15,57.24,51.59,24.65,46.27,103.39,540.8,34.41,1.99,2.13
2016-02-22,24.16,57.4,51.69,24.84,46.75,103.75,542.58,34.52,1.99,2.11
2016-02-23,24.11,57.5,51.64,24.96,47.1,103.91,543.57,34.61,1.99,2.1
2016-02-24,24.1,57.56,51.61,25.09,47.52,104.19,544.57,34.72,1.99,2.1
2016-02-25,24.11,57.67,51.66,25.23,47.91,104.56,545.58,34.98,1.99,2.1
2016-02-26,24.12,57.73,51.63,25.34,48.26,104.88,546.5,35.27,2.0,2.11
2016-02-29,24.13,57.78,51.56,25.42,48.5,105.07,547.07,35.57,2.01,2.11
2016-03-01,24.23,58.0,51.66,25.55,48.84,105.52,550.11,35.73,2.03,2.11
2016-03-02,24.32,58.15,51.78,25.68,49.22,105.94,552.98,35.91,2.06,2.12
2016-03-03,24.42,58.23,51.83,25.79,49.52,106.29,555.31,36.22,2.1,2.13
2016-03-04,24.55,58.27,51.85,25.89,49.82,106.49,557.2,36.6,2.13,2.14
2016-03-07,24.64,58.24,51.77,26.01,50.15,106.42,557.73,37.02,2.16,2.15
2016-03-08,24.7,58.18,51.76,26.11,50.37,106.37,557.97,37.35,2.17,2.15
2016-03-09,24.76,58.07,51.86,26.25,50.52,106.48,558.11,37.77,2.18,2.15
2016-03-10,24.81,58.02,51.88,26.36,50.66,106.56,558.19,38.08,2.19,2.15
2016-03-11,24.88,57.98,51.99,26.5,50.81,106.83,559.28,38.41,2.22,2.16
2016-03-14,24.95,58.04,52.1,26.61,50.93,107.12,560.62,38.85,2.27,2.17
2016-03-15,25.06,58.14,52.24,26.71,51.0,107.46,562.18,39.31,2.29,2.17
2016-03-16,25.2,58.29,52.44,26.82,51.03,107.91,563.33,39.79,2.32,2.17
2016-03-17,25.32,58.41,52.65,26.95,51.06,108.21,562.96,40.31,2.37,2.18
2016-03-18,25.43,58.53,52.73,27.08,51.11,108.52,561.92,40.9,2.42,2.19
2016-03-21,25.53,58.58,52.84,27.19,51.21,108.84,561.16,41.54,2.46,2.19
2016-03-22,25.64,58.66,52.96,27.29,51.29,109.16,561.1,42.05,2.49,2.2
2016-03-23,25.72,58.68,53.06,27.34,51.26,109.48,561.91,42.28,2.51,2.2
2016-03-24,25.79,58.65,53.17,27.4,51.22,109.82,563.91,42.59,2.54,2.2
2016-03-28,25.84,58.68,53.21,27.45,51.12,110.19,565.43,42.92,2.56,2.2
2016-03-29,25.94,58.76,53.35,27.51,51.08,110.76,568.14,43.22,2.59,2.2
2016-03-30,26.08,58.88,53.51,27.6,51.07,111.14,571.05,43.43,2.62,2.21
2016-03-31,26.19,58.96,53.67,27.68,51.08,111.42,573.2,43.67,2.64,2.22
2016-04-01,26.31,59.16,53.85,27.78,51.06,111.86,575.61,44.04,2.66,2.22
2016-04-04,26.45,59.26,54.0,27.81,51.02,111.93,577.28,44.55,2.68,2.23
2016-04-05,26.55,59.33,54.05,27.79,50.93,111.96,578.12,45.17,2.69,2.24
2016-04-06,26.66,59.47,54.15,27.81,50.9,112.13,580.4,45.92,2.7,2.26
2016-04-07,26.71,59.63,54.18,27.79,50.82,112.27,581.45,46.45,2.69,2.27
2016-04-08,26.75,59.76,54.2,27.78,50.8,112.11,582.7,46.79,2.69,2.28
2016-04-11,26.8,59.87,54.21,27.76,50.82,111.81,583.96,47.09,2.7,2.29
2016-04-12,26.88,59.83,54.25,27.75,50.82,111.7,585.79,47.33,2.71,2.3
2016-04-13,26.99,59.87,54.35,27.8,50.92,111.59,588.55,47.67,2.72,2.31
2016-04-14,27.09,59.89,54.45,27.84,51.01,111.52,591.62,47.93,2.72,2.32
2016-04-15,27.13,59.95,54.56,27.85,51.01,111.34,594.88,48.21,2.72,2.33
2016-04-18,27.11,60.04,54.74,27.88,51.06,111.26,598.73,48.45,2.72,2.34
2016-04-19,27.07,60.12,54.9,27.92,51.13,111.36,601.51,48.55,2.71,2.35
2016-04-20,27.04,60.19,54.97,27.97,51.22,111.46,604.51,48.69,2.71,2.36
2016-04-21,26.99,60.23,55.05,28.0,51.26,111.65,607.03,48.78,2.7,2.38
2016-04-22,26.94,59.99,54.74,28.01,51.39,111.55,608.31,48.97,2.82,2.39
2016-04-25,26.88,59.78,54.49,28.03,51.49,111.41,610.01,49.1,2.88,2.4
2016-04-26,26.8,59.58,54.2,28.07,51.63,111.16,610.66,49.26,2.95,2.4
2016-04-27,26.58,59.32,53.89,28.12,51.75,110.94,610.27,49.36,3.02,2.4
2016-04-28,26.31,59.04,53.51,28.1,51.79,111.49,609.48,49.38,3.08,2.4
2016-04-29,26.04,58.77,53.16,28.04,51.67,112.07,614.25,49.26,3.12,2.4
2016-05-02,25.79,58.64,52.92,27.98,51.62,112.69,620.88,49.17,3.18,2.4
2016-05-03,25.6,58.41,52.62,27.87,51.54,113.14,625.68,48.91,3.22,2.39
2016-05-04,25.4,58.22,52.36,27.73,51.44,113.61,629.99,48.49,3.26,2.38
2016-05-05,25.2,58.03,52.13,27.59,51.41,114.01,632.76,47.9,3.3,2.4
2016-05-06,25.01,57.87,51.96,27.49,51.36,114.53,636.68,47.43,3.34,2.41
2016-05-09,24.84,57.75,51.78,27.4,51.34,114.98,640.78,46.89,3.37,2.42
2016-05-10,24.7,57.73,51.71,27.36,51.42,115.51,646.71,46.4,3.4,2.43
2016-05-11,24.55,57.59,51.65,27.3,51.49,115.89,653.05,45.96,3.42,2.44
2016-05-12,24.36,57.47,51.64,27.24,51.49,116.31,659.23,45.53,3.44,2.45
2016-05-13,24.2,57.31,51.59,27.17,51.47,116.64,664.06,45.15,3.46,2.46
2016-05-16,24.13,57.14,51.61,27.15,51.51,116.83,668.5,44.82,3.49,2.47
2016-05-17,24.06,56.92,51.51,27.1,51.56,116.88,671.05,44.45,3.52,2.48
2016-05-18,24.02,56.72,51.44,27.06,51.68,116.95,673.56,44.24,3.55,2.48
2016-05-19,23.98,56.51,51.33,27.11,51.78,116.94,675.94,44.13,3.57,2.49
2016-05-20,23.96,56.33,51.26,27.19,52.04,116.98,678.5,44.12,3.6,2.5
2016-05-23,23.97,56.17,51.14,27.26,52.24,116.88,680.24,44.04,3.64,2.51
2016-05-24,24.02,56.1,51.18,27.38,52.56,116.96,682.52,44.0,3.69,2.51
2016-05-25,24.1,56.01,51.27,27.53,52.89,117.05,684.98,43.99,3.74,2.52
2016-05-26,24.2,55.94,51.33,27.66,53.16,117.28,687.83,44.09,3.8,2.53
2016-05-27,24.28,55.86,51.42,27.78,53.36,117.48,690.15,44.14,3.88,2.54
2016-05-31,24.35,55.77,51.57,27.9,53.51,117.61,693.26,44.19,3.95,2.54
2016-06-01,24.38,55.68,51.69,28.0,53.63,117.72,695.75,44.16,4.0,2.55
2016-06-02,24.38,55.58,51.77,28.1,53.75,117.84,698.84,44.12,4.02,2.56
2016-06-03,24.39,55.49,51.77,28.2,53.86,117.9,701.38,44.09,4.03,2.56
2016-06-06,24.42,55.5,51.8,28.29,53.96,117.98,703.79,44.09,4.07,2.57
2016-06-07,24.45,55.48,51.83,28.36,54.04,117.96,705.69,44.32,4.11,2.57
2016-06-08,24.48,55.46,51.85,28.43,54.13,118.0,707.69,44.59,4.14,2.57
2016-06-09,24.52,55.47,51.83,28.5,54.21,118.05,709.59,44.71,4.18,2.57
2016-06-10,24.54,55.41,51.8,28.55,54.17,117.91,710.38,44.62,4.19,2.58
2016-06-13,24.52,55.37,51.64,28.58,54.04,117.53,710.84,44.52,4.21,2.58
2016-06-14,24.51,55.39,51.47,28.62,53.91,117.28,711.65,44.37,4.23,2.58
2016-06-15,24.49,55.39,51.3,28.62,53.85,117.02,711.9,44.29,4.25,2.59
2016-06-16,24.48,55.4,51.21,28.64,53.81,116.77,712.43,44.22,4.3,2.59
2016-06-17,24.42,55.39,51.11,28.67,53.79,116.41,711.85,44.11,4.39,2.58
2016-06-20,24.36,55.39,51.01,28.68,53.8,116.12,712.06,44.09,4.46,2.58
2016-06-21,24.32,55.43,51.03,28.69,53.81,115.95,712.42,44.07,4.55,2.58
2016-06-22,24.28,55.45,51.03,28.69,53.83,115.76,712.25,43.62,4.59,2.58
2016-06-23,24.26,55.51,51.11,28.74,53.99,115.7,713.19,43.21,4.65,2.58
2016-06-24,24.17,55.43,50.99,28.65,53.81,115.36,711.83,42.77,4.67,2.57
2016-06-27,24.06,55.26,50.75,28.52,53.56,114.75,709.88,42.48,4.67,2.55
2016-06-28,24.0,55.22,50.63,28.45,53.46,114.55,709.7,42.28,4.71,2.53
2016-06-29,23.96,55.36,50.62,28.43,53.47,114.51,710.26,42.26,4.75,2.52
2016-06-30,23.95,55.53,50.67,28.45,53.48,114.49,710.77,42.28,4.79,2.52
2016-07-01,23.95,55.67,50.72,28.48,53.43,114.46,712.19,42.38,4.82,2.52
2016-07-05,23.93,55.77,50.76,28.47,53.29,114.42,713.71,42.42,4.83,2.53
2016-07-06,23.93,55.86,50.82,28.49,53.2,114.64,715.99,42.46,4.85,2.55
2016-07-07,23.94,55.96,50.87,28.51,53.17,114.76,717.95,42.53,4.87,2.57
2016-07-08,23.96,56.01,51.01,28.58,53.27,115.0,720.6,42.61,4.89,2.6
2016-07-11,23.99,56.04,51.16,28.66,53.35,115.27,723.76,42.83,4.9,2.62
2016-07-12,24.02,56.18,51.36,28.75,53.47,115.52,726.09,43.03,4.92,2.64
2016-07-13,24.04,56.21,51.56,28.85,53.6,115.64,727.67,43.17,4.94,2.65
2016-07-14,24.1,56.34,51.77,28.94,53.72,115.8,728.96,43.28,4.96,2.67
2016-07-15,24.16,56.44,51.95,29.02,53.82,115.9,729.58,43.36,4.98,2.69
2016-07-18,24.24,56.49,52.14,29.1,53.97,116.23,730.2,43.54,5.03,2.71
2016-07-19,24.31,56.52,52.23,29.18,54.08,116.65,731.13,43.68,5.07,2.72
2016-07-20,24.37,56.62,52.58,29.32,54.25,117.15,732.52,43.87,5.1,2.73
2016-07-21,24.42,56.71,52.89,29.44,54.79,117.48,733.65,43.89,5.11,2.73
2016-07-22,24.44,56.82,53.24,29.56,55.4,117.82,734.72,43.94,5.18,2.74
2016-07-25,24.43,56.93,53.57,29.68,55.91,118.18,735.19,44.14,5.32,2.75
2016-07-26,24.4,57.06,53.87,29.79,56.43,118.47,735.23,44.31,5.48,2.76
2016-07-27,24.53,57.14,54.09,29.88,57.01,118.93,735.37,44.44,5.61,2.77
2016-07-28,24.68,57.24,54.29,29.94,57.53,119.51,737.01,44.6,5.73,2.78
2016-07-29,24.81,57.32,54.52,30.0,58.01,119.93,739.09,44.82,5.84,2.79
2016-08-01,24.97,57.35,54.72,30.07,58.38,120.35,741.82,44.93,5.92,2.8
2016-08-02,25.08,57.29,54.9,30.12,58.59,120.61,743.61,44.98,5.95,2.8
2016-08-03,25.21,57.16,55.1,30.18,58.82,120.79,744.66,45.0,5.98,2.82
2016-08-04,25.33,56.99,55.32,30.24,59.03,121.13,746.19,45.11,6.03,2.83
2016-08-05,25.48,56.89,55.57,30.32,59.31,121.51,748.07,45.2,6.09,2.82
2016-08-08,25.63,56.74,55.81,30.39,59.53,121.87,749.83,45.2,6.15,2.82
2016-08-09,25.78,56.59,56.04,30.44,59.76,122.17,751.59,45.26,6.19,2.81
2016-08-10,25.9,56.5,56.23,30.48,59.95,122.43,753.21,45.25,6.22,2.8
2016-08-11,26.0,56.4,56.43,30.52,60.12,122.67,754.93,45.22,6.25,2.79
2016-08-12,26.1,56.31,56.57,30.55,60.27,122.88,756.61,45.21,6.3,2.78
2016-08-15,26.22,56.21,56.72,30.61,60.48,122.98,757.74,45.2,6.36,2.77
2016-08-16,26.33,56.13,56.79,30.66,60.63,123.01,758.34,45.15,6.4,2.76
2016-08-17,26.42,56.1,56.86,30.67,60.79,123.14,758.94,45.1,6.43,2.75
2016-08-18,26.5,56.05,56.93,30.65,61.0,123.21,759.47,45.06,6.49,2.74
2016-08-19,26.58,55.94,57.0,30.64,61.17,123.24,759.26,45.05,6.6,2.73
2016-08-22,26.63,55.93,57.06,30.64,61.33,123.33,759.28,45.01,6.69,2.72
2016-08-23,26.69,55.97,57.14,30.67,61.5,123.43,759.58,45.01,6.78,2.71
2016-08-24,26.72,56.08,57.22,30.71,61.61,123.43,759.36,44.96,6.84,2.7
2016-08-25,26.74,56.2,57.31,30.77,61.71,123.47,759.35,44.89,6.9,2.69
2016-08-26,26.74,56.3,57.38,30.83,61.83,123.61,760.27,44.81,6.97,2.69
2016-08-29,26.74,56.35,57.45,30.9,61.94,123.89,761.32,44.64,7.03,2.7
2016-08-30,26.72,56.35,57.49,30.96,62.04,124.08,761.92,44.41,7.07,2.71
2016-08-31,26.7,56.34,57.49,31.01,62.14,124.27,762.61,44.22,7.1,2.71
2016-09-01,26.7,56.34,57.5,31.06,62.27,124.45,763.37,43.83,7.12,2.71
2016-09-02,26.72,56.32,57.52,31.13,62.37,124.65,764.23,43.42,7.16,2.71
2016-09-06,26.74,56.29,57.53,31.2,62.44,125.13,766.58,43.15,7.18,2.72
2016-09-07,26.77,56.29,57.54,31.26,62.44,125.69,768.28,42.88,7.15,2.72
2016-09-08,26.73,56.2,57.53,31.28,62.46,126.13,769.78,42.56,7.06,2.73
2016-09-09,26.64,56.02,57.4,31.24,62.28,126.22,768.86,42.21,6.95,2.73
2016-09-12,26.61,55.9,57.37,31.26,62.28,126.46,769.11,41.97,6.85,2.74
2016-09-13,26.65,55.72,57.29,31.24,62.19,126.53,768.34,41.71,6.74,2.75
2016-09-14,26.77,55.55,57.19,31.22,62.13,126.65,767.65,41.48,6.67,2.77
2016-09-15,26.97,55.41,57.19,31.23,62.17,126.81,767.84,41.35,6.61,2.78
2016-09-16,27.14,55.25,57.2,31.19,62.25,127.03,768.86,41.32,6.56,2.79
2016-09-19,27.26,55.04,57.17,31.17,62.31,127.18,769.45,41.32,6.52,2.8
2016-09-20,27.37,54.87,57.14,31.16,62.35,127.32,770.48,41.28,6.49,2.8
2016-09-21,27.47,54.79,57.2,31.18,62.47,127.57,772.31,41.26,6.47,2.81
2016-09-22,27.58,54.75,57.26,31.23,62.57,127.81,775.39,41.26,6.46,2.81
2016-09-23,27.64,54.72,57.28,31.24,62.59,127.82,778.28,41.28,6.47,2.81
2016-09-26,27.7,54.66,57.24,31.22,62.56,127.77,780.27,41.33,6.46,2.81
2016-09-27,27.75,54.62,57.31,31.24,62.63,127.86,783.68,41.31,6.47,2.82
2016-09-28,27.82,54.56,57.38,31.26,62.71,127.99,787.97,41.3,6.48,2.82
2016-09-29,27.84,54.45,57.38,31.27,63.16,128.0,791.88,41.19,6.5,2.82
2016-09-30,27.88,54.42,57.4,31.31,63.67,128.03,796.21,41.15,6.54,2.83
2016-10-03,27.9,54.36,57.4,31.33,64.0,128.1,800.07,41.3,6.58,2.83
2016-10-04,27.93,54.28,57.38,31.33,64.26,128.11,803.3,41.39,6.62,2.84
2016-10-05,27.96,54.19,57.4,31.35,64.51,128.14,807.21,41.42,6.64,2.85
2016-10-06,28.01,54.09,57.43,31.36,64.8,128.2,810.49,41.3,6.67,2.86
2016-10-07,28.06,54.03,57.47,31.37,65.12,128.28,813.25,41.11,6.68,2.87
2016-10-10,28.15,53.96,57.52,31.38,65.32,128.47,815.96,41.02,6.7,2.88
2016-10-11,28.24,53.86,57.49,31.35,65.39,128.51,817.39,40.92,6.68,2.88
2016-10-12,28.34,53.79,57.45,31.25,65.45,128.56,818.98,40.86,6.67,2.89
2016-10-13,28.43,53.71,57.4,31.15,65.47,128.49,819.96,40.78,6.65,2.89
2016-10-14,28.52,53.65,57.4,31.06,65.49,128.43,820.25,40.64,6.66,2.89
2016-10-17,28.6,53.57,57.38,30.98,65.46,128.35,819.55,40.46,6.66,2.88
2016-10-18,28.67,53.48,57.41,30.93,65.52,128.37,819.37,40.4,6.67,2.87
2016-10-19,28.73,53.45,57.42,30.87,65.55,128.54,819.21,40.43,6.68,2.87
2016-10-20,28.78,53.46,57.4,30.8,65.72,128.68,818.36,40.37,6.71,2.87
2016-10-21,28.82,53.48,57.62,30.74,65.93,129.0,818.42,40.34,6.69,2.87
2016-10-24,28.88,53.55,57.94,30.71,66.13,129.41,820.29,40.36,6.72,2.88
2016-10-25,28.94,53.56,58.23,30.67,66.28,129.68,821.71,40.37,6.79,2.88
2016-10-26,28.94,53.57,58.46,30.66,66.46,129.81,821.79,40.38,6.84,2.87
2016-10-27,28.91,53.57,58.62,30.63,66.81,129.8,821.46,40.42,6.87,2.86
2016-10-28,28.86,53.57,58.74,30.63,66.96,129.94,817.16,40.38,6.9,2.86
2016-10-31,28.81,53.52,58.85,30.63,67.13,130.04,814.56,40.3,6.93,2.86
2016-11-01,28.72,53.42,58.94,30.62,67.25,129.99,811.78,40.1,6.95,2.85
2016-11-02,28.64,53.38,58.99,30.6,67.23,129.72,807.38,39.86,6.93,2.84
2016-11-03,28.53,53.23,59.01,30.57,67.2,128.79,803.54,39.63,6.91,2.83
2016-11-04,28.4,53.18,58.98,30.53,67.16,128.02,798.92,39.49,6.88,2.82
2016-11-07,28.32,53.3,59.12,30.57,67.28,127.46,797.59,39.41,6.89,2.81
2016-11-08,28.27,53.43,59.25,30.61,67.37,127.15,796.65,39.37,6.9,2.82
2016-11-09,28.22,53.54,59.34,30.68,67.42,126.77,794.29,39.24,6.9,2.82
2016-11-10,28.1,53.54,59.28,30.71,67.31,126.2,789.35,39.03,6.84,2.82
2016-11-11,28.01,53.58,59.26,30.77,67.27,125.52,784.56,38.9,6.83,2.83
2016-11-14,27.86,53.64,59.15,30.83,67.14,124.53,778.32,38.65,6.83,2.83
2016-11-15,27.76,53.73,59.12,30.91,67.1,123.83,774.98,38.47,6.84,2.83
2016-11-16,27.74,53.89,59.17,30.97,67.02,123.12,772.27,38.31,6.92,2.83
2016-11-17,27.72,54.08,59.31,30.88,66.99,122.61,770.76,38.25,7.07,2.83
2016-11-18,27.7,54.24,59.41,30.81,67.02,122.08,769.75,38.13,7.23,2.83
2016-11-21,27.72,54.42,59.55,30.74,67.03,122.05,770.73,38.01,7.39,2.83
2016-11-22,27.74,54.68,59.7,30.66,67.15,121.99,772.12,38.03,7.51,2.83
2016-11-23,27.75,54.96,59.77,30.57,67.24,121.88,772.88,38.09,7.63,2.83
2016-11-25,27.77,55.2,59.84,30.52,67.34,121.74,773.59,38.21,7.74,2.83
2016-11-28,27.78,55.43,59.91,30.46,67.32,121.61,772.94,38.31,7.84,2.83
2016-11-29,27.79,55.69,60.02,30.4,67.27,121.54,771.95,38.27,7.94,2.83
2016-11-30,27.77,55.91,60.04,30.34,67.35,121.24,769.91,38.23,8.03,2.83
2016-12-01,27.73,56.16,59.96,30.26,67.05,120.66,767.41,38.05,8.06,2.83
2016-12-02,27.71,56.26,59.89,30.16,66.93,120.16,764.83,37.88,8.1,2.83
2016-12-05,27.67,56.38,59.92,30.1,66.88,119.9,764.31,37.83,8.16,2.84
2016-12-06,27.65,56.48,59.92,30.03,66.93,119.65,764.35,37.77,8.28,2.85
2016-12-07,27.66,56.7,60.06,30.02,67.06,119.49,764.93,37.85,8.4,2.86
2016-12-08,27.7,56.89,60.15,30.01,67.2,119.43,765.16,37.91,8.58,2.87
2016-12-09,27.78,57.07,60.32,30.01,67.33,119.45,765.49,37.96,8.75,2.88
2016-12-12,27.83,57.23,60.5,30.03,67.44,119.29,764.98,38.01,8.93,2.88
2016-12-13,27.92,57.43,60.74,30.08,67.62,119.39,765.87,38.16,9.08,2.87
2016-12-14,28.0,57.56,60.92,30.12,67.61,119.47,766.15,38.31,9.22,2.86
2016-12-15,28.09,57.57,61.08,30.17,67.65,119.57,765.66,38.42,9.38,2.86
2016-12-16,28.18,57.58,61.2,30.21,67.54,119.6,764.91,38.62,9.5,2.85
2016-12-19,28.27,57.59,61.43,30.26,67.49,119.57,765.01,38.8,9.64,2.83
2016-12-20,28.36,57.6,61.63,30.29,67.43,119.52,765.6,39.08,9.82,2.82
2016-12-21,28.45,57.58,61.81,30.3,67.4,119.47,766.08,39.31,9.98,2.8
2016-12-22,28.51,57.54,61.98,30.32,67.34,119.27,766.1,39.54,10.13,2.78
2016-12-23,28.57,57.49,62.1,30.34,67.29,119.08,765.58,39.84,10.27,2.76
2016-12-27,28.64,57.43,62.21,30.37,67.29,118.98,766.13,40.23,10.44,2.74
2016-12-28,28.69,57.33,62.28,30.37,67.14,118.78,766.7,40.58,10.55,2.72
2016-12-29,28.74,57.23,62.34,30.38,67.04,118.55,766.55,40.8,10.65,2.71
2016-12-30,28.76,57.07,62.32,30.36,66.86,118.22,764.96,40.98,10.72,2.7
2017-01-03,28.79,56.91,62.34,30.38,66.72,118.09,763.88,41.21,10.79,2.7
2017-01-04,28.81,56.82,62.34,30.35,66.6,118.15,763.24,41.61,10.85,2.7
2017-01-05,28.84,56.79,62.34,30.33,66.5,118.39,764.88,41.97,10.89,2.7
2017-01-06,28.9,56.82,62.39,30.32,66.41,118.87,767.84,42.33,10.93,2.7
2017-01-09,28.98,56.95,62.41,30.31,66.34,119.44,770.61,42.7,10.98,2.7
2017-01-10,29.06,57.04,62.43,30.32,66.27,119.91,773.02,43.01,11.02,2.69
2017-01-11,29.14,57.14,62.5,30.3,66.25,120.5,775.5,43.29,11.04,2.68
2017-01-12,29.2,57.22,62.51,30.28,66.24,121.08,779.13,43.54,11.01,2.68
2017-01-13,29.25,57.28,62.53,30.26,66.3,121.77,782.75,43.92,10.97,2.68
2017-01-17,29.32,57.35,62.53,30.23,66.1,122.35,785.32,44.22,10.86,2.68
2017-01-18,29.38,57.45,62.53,30.21,66.01,122.88,787.43,44.55,10.77,2.67
2017-01-19,29.43,57.49,62.51,30.19,65.86,123.32,789.49,44.95,10.67,2.67
2017-01-20,29.48,57.51,62.53,30.18,65.58,123.67,791.28,45.33,10.58,2.67
2017-01-23,29.53,57.53,62.57,30.19,64.56,124.17,793.81,45.75,10.52,2.66
2017-01-24,29.57,57.62,62.66,30.23,63.65,124.67,796.54,46.24,10.51,2.65
2017-01-25,29.66,57.72,62.76,30.27,63.01,125.32,800.35,46.68,10.49,2.65
2017-01-26,29.74,57.79,62.9,30.31,62.16,126.03,804.05,47.04,10.49,2.64
2017-01-27,29.81,57.63,63.17,30.37,61.41,126.62,807.07,47.38,10.51,2.63
2017-01-30,29.87,57.47,63.36,30.41,60.67,127.04,809.29,47.64,10.52,2.63
2017-01-31,29.91,57.26,63.48,30.44,59.98,127.35,810.64,47.9,10.51,2.62
2017-02-01,30.13,56.94,63.49,30.45,59.33,127.91,812.71,48.09,10.66,2.61
2017-02-02,30.32,56.65,63.46,30.52,58.69,128.19,815.3,48.3,10.81,2.6
2017-02-03,30.51,56.5,63.48,30.6,58.15,128.46,814.81,48.49,10.95,2.6
2017-02-06,30.71,56.43,63.5,30.67,57.65,128.8,814.13,48.78,11.21,2.59
2017-02-07,30.92,56.32,63.49,30.74,57.23,129.09,813.97,49.04,11.41,2.59
2017-02-08,31.12,56.22,63.48,30.79,56.82,129.58,814.52,49.36,11.61,2.58
2017-02-09,31.31,56.18,63.54,30.86,56.44,130.01,815.17,49.79,11.78,2.57
2017-02-10,31.47,56.18,63.58,30.92,56.21,130.41,816.34,50.18,11.95,2.57
2017-02-13,31.65,56.17,63.69,31.02,56.09,130.76,818.26,50.75,12.1,2.58
2017-02-14,31.85,56.21,63.77,31.14,56.03,131.05,819.99,51.27,12.21,2.59
2017-02-15,32.04,56.27,63.84,31.3,56.07,131.28,822.15,51.72,12.31,2.6
2017-02-16,32.21,56.31,63.9,31.52,56.15,131.52,824.24,51.92,12.37,2.6
2017-02-17,32.37,56.41,63.97,31.73,56.18,131.71,826.22,52.16,12.44,2.61
2017-02-21,32.54,56.52,64.02,31.96,56.23,131.9,829.1,52.48,12.59,2.62
2017-02-22,32.71,56.62,64.05,32.16,56.31,132.3,831.62,52.69,12.75,2.64
2017-02-23,32.85,56.72,64.1,32.34,56.39,132.59,833.58,52.55,12.9,2.65
2017-02-24,32.98,56.79,64.15,32.53,56.47,132.86,834.69,52.44,13.02,2.65
2017-02-27,33.1,56.79,64.16,32.69,56.49,133.2,836.02,52.14,13.23,2.65
2017-02-28,33.21,56.8,64.14,32.83,56.49,133.42,836.88,51.94,13.35,2.65
2017-03-01,33.38,56.83,64.22,32.98,56.54,133.8,838.42,51.76,13.5,2.66
2017-03-02,33.51,56.86,64.2,33.11,56.52,134.08,839.42,51.6,13.54,2.67
2017-03-03,33.65,56.88,64.2,33.22,56.51,134.37,840.42,51.48,13.49,2.68
2017-03-06,33.76,56.86,64.21,33.31,56.5,134.66,841.01,51.36,13.45,2.69
2017-03-07,33.87,56.8,64.23,33.39,56.52,134.91,841.49,51.2,13.41,2.69
2017-03-08,33.95,56.7,64.3,33.45,56.64,135.18,842.35,51.03,13.39,2.69
2017-03-09,34.02,56.56,64.34,33.51,56.77,135.47,843.36,50.83,13.38,2.7
2017-03-10,34.09,56.37,64.4,33.58,56.95,135.79,844.23,50.63,13.43,2.71
2017-03-13,34.16,56.2,64.43,33.63,57.09,136.15,845.22,50.5,13.51,2.72
2017-03-14,34.22,56.02,64.43,33.68,57.2,136.45,845.92,50.6,13.57,2.73
2017-03-15,34.31,55.88,64.46,33.73,57.33,136.76,846.59,50.65,13.61,2.74
2017-03-16,34.39,55.78,64.48,33.78,57.43,137.07,847.24,50.82,13.61,2.75
2017-03-17,34.45,55.78,64.52,33.82,57.44,137.33,847.72,50.96,13.6,2.75
2017-03-20,34.54,55.78,64.56,33.86,57.48,137.58,848.6,51.1,13.68,2.75
2017-03-21,34.58,55.76,64.53,33.86,57.42,137.67,848.09,51.01,13.69,2.75
2017-03-22,34.65,55.77,64.58,33.88,57.38,137.85,848.09,51.01,13.73,2.75
2017-03-23,34.71,55.78,64.61,33.89,57.33,138.01,848.02,51.0,13.74,2.76
2017-03-24,34.75,55.88,64.65,33.91,57.29,138.23,847.79,51.16,13.74,2.76
2017-03-27,34.79,56.01,64.69,33.92,57.23,138.43,847.7,51.43,13.74,2.76
2017-03-28,34.9,56.14,64.75,33.93,57.24,138.75,848.49,51.82,13.74,2.77
2017-03-29,35.01,56.27,64.82,33.91,57.25,139.12,850.95,52.17,13.74,2.78
2017-03-30,35.1,56.45,64.9,33.89,57.25,139.43,853.37,52.5,13.77,2.79
2017-03-31,35.18,56.63,64.99,33.88,57.26,139.68,856.53,52.8,13.84,2.8
2017-04-03,35.25,56.8,65.04,33.85,57.19,139.93,859.86,53.46,13.92,2.8
2017-04-04,35.34,56.94,65.11,33.81,57.14,140.1,864.33,54.15,13.94,2.8
2017-04-05,35.4,57.06,65.15,33.73,57.08,140.27,868.61,54.61,13.96,2.8
2017-04-06,35.45,57.14,65.21,33.67,57.03,140.36,871.44,55.1,13.89,2.8
