Date,AAPL_Score,SBUX_Score,MSFT_Score,CSCO_Score,QCOM_Score,Facebook_Score,AMZN_Score,TSLA_Score,AMD_Score,ZNGA_Score
2015-10-13,27.42,98.39,82.26,59.68,51.61,61.29,98.39,3.23,80.65,38.71
2015-10-14,16.13,90.32,67.74,58.06,59.68,59.68,95.16,1.61,87.1,40.32
2015-10-15,30.65,95.16,87.1,77.42,61.29,90.32,100.0,9.68,90.32,66.13
2015-10-16,25.81,95.16,96.77,83.87,62.9,98.39,100.0,14.52,83.87,30.65
2015-10-19,30.65,100.0,100.0,83.87,61.29,100.0,100.0,16.13,91.94,27.42
2015-10-20,54.84,98.39,100.0,93.55,61.29,96.77,95.16,0.0,91.94,14.52
2015-10-21,54.84,95.16,85.48,83.87,61.29,96.77,93.55,0.0,93.55,11.29
2015-10-22,79.03,100.0,100.0,98.39,70.97,100.0,96.77,1.61,96.77,25.81
2015-10-23,91.94,100.0,100.0,100.0,72.58,100.0,100.0,0.0,100.0,29.03
2015-10-26,75.81,100.0,100.0,95.16,66.13,100.0,100.0,6.45,95.16,20.97
2015-10-27,62.9,98.39,98.39,98.39,69.35,98.39,100.0,3.23,95.16,19.35
2015-10-28,96.77,100.0,98.39,100.0,74.19,100.0,100.0,6.45,96.77,33.87
2015-10-29,100.0,93.55,95.16,96.77,72.58,100.0,100.0,4.84,88.71,12.9
2015-10-30,96.77,93.55,91.94,88.71,70.97,91.94,98.39,0.0,87.1,12.9
2015-11-02,100.0,90.32,93.55,85.48,80.65,93.55,100.0,12.9,98.39,24.19
2015-11-03,100.0,96.77,98.39,82.26,83.87,91.94,95.16,1.61,100.0,46.77
2015-11-04,98.39,87.1,100.0,77.42,77.42,96.77,100.0,37.1,96.77,85.48
2015-11-05,95.16,88.71,98.39,75.81,0.0,100.0,100.0,38.71,96.77,88.71
2015-11-06,95.16,85.48,100.0,77.42,9.68,98.39,100.0,41.94,90.32,87.1
2015-11-09,91.94,80.65,93.55,67.74,4.84,96.77,96.77,30.65,80.65,82.26
2015-11-10,82.26,85.48,87.1,64.52,1.61,98.39,100.0,19.35,77.42,83.87
2015-11-11,75.81,80.65,87.1,58.06,6.45,100.0,100.0,24.19,77.42,88.71
2015-11-12,74.19,75.81,82.26,59.68,6.45,96.77,98.39,11.29,69.35,59.68
2015-11-13,40.32,62.9,77.42,41.94,1.61,87.1,90.32,1.61,67.74,50.0
2015-11-16,59.68,70.97,88.71,50.0,9.68,87.1,90.32,19.35,67.74,62.9
2015-11-17,54.84,69.35,77.42,51.61,14.52,90.32,88.71,19.35,64.52,64.52
2015-11-18,83.87,79.03,88.71,54.84,0.0,93.55,96.77,37.1,82.26,96.77
2015-11-19,83.87,75.81,88.71,56.45,1.61,88.71,95.16,40.32,85.48,90.32
2015-11-20,87.1,83.87,93.55,58.06,3.23,91.94,98.39,32.26,98.39,93.55
2015-11-23,80.65,93.55,93.55,54.84,3.23,88.71,100.0,29.03,98.39,93.55
2015-11-24,82.26,79.03,95.16,51.61,4.84,83.87,96.77,30.65,100.0,96.77
2015-11-25,79.03,83.87,79.03,50.0,4.84,82.26,98.39,50.0,100.0,100.0
2015-11-27,77.42,82.26,82.26,51.61,3.23,82.26,96.77,51.61,96.77,100.0
2015-11-30,79.03,66.13,95.16,48.39,4.84,75.81,88.71,51.61,98.39,96.77
2015-12-01,72.58,64.52,100.0,58.06,9.68,90.32,100.0,61.29,96.77,98.39
2015-12-02,66.13,61.29,98.39,53.23,16.13,82.26,96.77,59.68,90.32,100.0
2015-12-03,53.23,40.32,87.1,38.71,16.13,72.58,87.1,62.9,88.71,93.55
2015-12-04,82.26,69.35,100.0,53.23,22.58,82.26,90.32,53.23,91.94,100.0
2015-12-07,75.81,72.58,98.39,53.23,25.81,77.42,87.1,54.84,96.77,95.16
2015-12-08,74.19,79.03,96.77,37.1,12.9,85.48,96.77,46.77,100.0,93.55
2015-12-09,54.84,54.84,91.94,27.42,4.84,67.74,77.42,43.55,93.55,82.26
2015-12-10,58.06,69.35,95.16,27.42,4.84,72.58,74.19,51.61,100.0,83.87
2015-12-11,27.42,35.48,70.97,20.97,0.0,46.77,58.06,29.03,95.16,43.55
2015-12-14,27.42,35.48,90.32,24.19,0.0,66.13,67.74,33.87,88.71,74.19
2015-12-15,9.68,37.1,90.32,32.26,4.84,62.9,67.74,43.55,95.16,83.87
2015-12-16,17.74,40.32,100.0,38.71,6.45,85.48,93.55,77.42,100.0,88.71
2015-12-17,0.0,24.19,93.55,20.97,3.23,79.03,83.87,77.42,100.0,93.55
2015-12-18,0.0,14.52,64.52,17.74,1.61,53.23,72.58,64.52,96.77,100.0
2015-12-21,1.61,24.19,80.65,19.35,17.74,62.9,72.58,77.42,96.77,93.55
2015-12-22,1.61,35.48,91.94,30.65,22.58,70.97,67.74,61.29,100.0,82.26
2015-12-23,4.84,38.71,96.77,46.77,22.58,58.06,69.35,61.29,100.0,100.0
2015-12-24,4.84,37.1,90.32,45.16,32.26,62.9,64.52,69.35,100.0,100.0
2015-12-28,1.61,35.48,98.39,40.32,33.87,74.19,90.32,59.68,100.0,98.39
2015-12-29,9.68,51.61,100.0,58.06,37.1,90.32,100.0,91.94,100.0,96.77
2015-12-30,4.84,45.16,98.39,51.61,37.1,77.42,98.39,93.55,96.77,96.77
2015-12-31,0.0,27.42,83.87,27.42,37.1,53.23,90.32,95.16,93.55,96.77
2016-01-04,1.61,0.0,67.74,4.84,38.71,27.42,35.48,48.39,90.32,72.58
2016-01-05,0.0,3.23,72.58,4.84,27.42,29.03,33.87,50.0,87.1,59.68
2016-01-06,0.0,0.0,45.16,0.0,17.74,29.03,32.26,35.48,80.65,64.52
2016-01-07,0.0,0.0,17.74,0.0,0.0,14.52,19.35,25.81,54.84,37.1
2016-01-08,1.61,0.0,17.74,0.0,0.0,11.29,17.74,9.68,33.87,11.29
2016-01-11,3.23,3.23,16.13,1.61,1.61,11.29,24.19,3.23,64.52,9.68
2016-01-12,4.84,12.9,19.35,3.23,4.84,16.13,24.19,8.06,75.81,11.29
2016-01-13,3.23,4.84,11.29,0.0,3.23,1.61,11.29,0.0,48.39,3.23
2016-01-14,6.45,12.9,24.19,1.61,14.52,12.9,11.29,1.61,41.94,16.13
2016-01-15,3.23,6.45,8.06,0.0,0.0,0.0,4.84,1.61,12.9,4.84
2016-01-19,1.61,11.29,6.45,1.61,4.84,1.61,8.06,1.61,0.0,0.0
2016-01-20,3.23,3.23,6.45,0.0,3.23,0.0,6.45,0.0,0.0,0.0
2016-01-21,0.0,19.35,3.23,1.61,14.52,0.0,8.06,1.61,14.52,3.23
2016-01-22,17.74,20.97,11.29,3.23,27.42,12.9,11.29,4.84,11.29,20.97
2016-01-25,12.9,4.84,8.06,3.23,20.97,8.06,11.29,0.0,22.58,11.29
2016-01-26,17.74,16.13,11.29,8.06,32.26,11.29,12.9,0.0,16.13,25.81
2016-01-27,0.0,4.84,6.45,6.45,19.35,3.23,8.06,0.0,27.42,25.81
2016-01-28,1.61,27.42,11.29,3.23,0.0,100.0,33.87,1.61,17.74,25.81
2016-01-29,12.9,54.84,72.58,12.9,1.61,100.0,9.68,3.23,40.32,32.26
2016-02-01,4.84,69.35,62.9,9.68,12.9,100.0,4.84,8.06,32.26,25.81
2016-02-02,3.23,54.84,25.81,0.0,0.0,98.39,0.0,0.0,8.06,4.84
2016-02-03,6.45,32.26,12.9,4.84,3.23,96.77,0.0,0.0,19.35,4.84
2016-02-04,11.29,16.13,11.29,14.52,6.45,93.55,1.61,1.61,24.19,12.9
2016-02-05,1.61,0.0,0.0,1.61,3.23,33.87,0.0,0.0,4.84,3.23
2016-02-08,6.45,0.0,0.0,6.45,3.23,22.58,0.0,0.0,1.61,0.0
2016-02-09,6.45,1.61,0.0,0.0,3.23,22.58,0.0,1.61,1.61,0.0
2016-02-10,4.84,4.84,3.23,0.0,0.0,25.81,3.23,0.0,1.61,3.23
2016-02-11,1.61,4.84,3.23,32.26,1.61,27.42,6.45,4.84,3.23,0.0
2016-02-12,3.23,8.06,9.68,35.48,11.29,29.03,8.06,6.45,1.61,1.61
2016-02-16,22.58,9.68,16.13,41.94,32.26,27.42,9.68,8.06,3.23,3.23
2016-02-17,33.87,17.74,35.48,51.61,54.84,59.68,12.9,11.29,9.68,4.84
2016-02-18,14.52,16.13,30.65,51.61,72.58,38.71,11.29,11.29,11.29,4.84
2016-02-19,14.52,20.97,22.58,56.45,80.65,48.39,16.13,11.29,12.9,8.06
2016-02-22,30.65,40.32,40.32,58.06,93.55,87.1,20.97,19.35,20.97,8.06
2016-02-23,11.29,33.87,17.74,45.16,90.32,66.13,20.97,19.35,17.74,11.29
2016-02-24,17.74,29.03,20.97,51.61,95.16,83.87,22.58,22.58,25.81,14.52
2016-02-25,32.26,43.55,30.65,61.29,95.16,90.32,24.19,25.81,29.03,19.35
2016-02-26,37.1,35.48,20.97,54.84,93.55,88.71,25.81,30.65,33.87,20.97
2016-02-29,32.26,32.26,14.52,48.39,85.48,82.26,20.97,33.87,46.77,17.74
2016-03-01,56.45,72.58,48.39,74.19,96.77,91.94,38.71,25.81,48.39,24.19
2016-03-02,59.68,64.52,53.23,79.03,100.0,91.94,40.32,30.65,61.29,27.42
2016-03-03,62.9,53.23,46.77,77.42,96.77,88.71,38.71,40.32,79.03,29.03
2016-03-04,66.13,46.77,32.26,74.19,98.39,85.48,38.71,50.0,70.97,33.87
2016-03-07,64.52,29.03,17.74,83.87,100.0,64.52,30.65,56.45,79.03,27.42
2016-03-08,61.29,17.74,29.03,83.87,95.16,67.74,30.65,53.23,56.45,25.81
2016-03-09,62.9,17.74,59.68,98.39,90.32,80.65,29.03,62.9,54.84,22.58
2016-03-10,64.52,19.35,37.1,93.55,90.32,79.03,29.03,58.06,56.45,29.03
2016-03-11,70.97,20.97,66.13,100.0,91.94,87.1,37.1,62.9,80.65,32.26
2016-03-14,72.58,54.84,69.35,96.77,88.71,90.32,41.94,70.97,85.48,37.1
2016-03-15,77.42,66.13,70.97,95.16,82.26,93.55,50.0,74.19,75.81,30.65
2016-03-16,82.26,79.03,75.81,100.0,77.42,93.55,43.55,79.03,83.87,30.65
2016-03-17,82.26,77.42,77.42,100.0,77.42,91.94,30.65,82.26,90.32,37.1
2016-03-18,83.87,82.26,70.97,100.0,79.03,91.94,19.35,93.55,95.16,45.16
2016-03-21,83.87,67.74,74.19,98.39,90.32,91.94,25.81,98.39,88.71,38.71
2016-03-22,88.71,70.97,77.42,98.39,85.48,95.16,40.32,93.55,85.48,45.16
2016-03-23,88.71,58.06,75.81,90.32,67.74,95.16,45.16,79.03,77.42,27.42
2016-03-24,82.26,46.77,80.65,93.55,64.52,96.77,67.74,85.48,85.48,32.26
2016-03-28,79.03,62.9,72.58,91.94,58.06,96.77,64.52,88.71,83.87,29.03
2016-03-29,98.39,82.26,88.71,93.55,61.29,100.0,75.81,88.71,91.94,45.16
2016-03-30,100.0,88.71,93.55,100.0,67.74,96.77,80.65,85.48,93.55,53.23
2016-03-31,98.39,88.71,96.77,100.0,67.74,93.55,75.81,88.71,91.94,62.9
2016-04-01,100.0,98.39,100.0,100.0,62.9,98.39,82.26,96.77,91.94,35.48
2016-04-04,100.0,93.55,98.39,88.71,56.45,85.48,75.81,100.0,93.55,66.13
2016-04-05,96.77,91.94,85.48,72.58,51.61,80.65,72.58,100.0,82.26,67.74
2016-04-06,98.39,96.77,95.16,85.48,54.84,90.32,90.32,100.0,90.32,87.1
2016-04-07,90.32,98.39,83.87,70.97,48.39,87.1,75.81,98.39,75.81,74.19
2016-04-08,90.32,96.77,82.26,74.19,53.23,66.13,83.87,95.16,79.03,90.32
2016-04-11,91.94,93.55,79.03,70.97,66.13,53.23,85.48,93.55,80.65,70.97
2016-04-12,96.77,69.35,85.48,70.97,58.06,64.52,96.77,91.94,90.32,77.42
2016-04-13,100.0,85.48,96.77,91.94,80.65,62.9,98.39,95.16,88.71,98.39
2016-04-14,100.0,83.87,96.77,91.94,79.03,67.74,98.39,93.55,72.58,95.16
2016-04-15,90.32,87.1,100.0,79.03,62.9,53.23,98.39,93.55,69.35,98.39
2016-04-18,77.42,91.94,100.0,88.71,70.97,58.06,100.0,91.94,77.42,100.0
2016-04-19,75.81,93.55,98.39,95.16,79.03,79.03,96.77,83.87,61.29,100.0
2016-04-20,75.81,93.55,95.16,95.16,87.1,79.03,96.77,87.1,67.74,100.0
2016-04-21,69.35,82.26,96.77,87.1,74.19,85.48,95.16,83.87,59.68,100.0
2016-04-22,61.29,24.19,22.58,79.03,95.16,56.45,88.71,90.32,100.0,98.39
2016-04-25,56.45,25.81,33.87,85.48,91.94,50.0,91.94,87.1,98.39,93.55
2016-04-26,53.23,25.81,20.97,95.16,98.39,35.48,85.48,88.71,98.39,88.71
2016-04-27,33.87,11.29,11.29,98.39,96.77,35.48,82.26,83.87,98.39,82.26
2016-04-28,9.68,11.29,6.45,67.74,82.26,100.0,79.03,74.19,95.16,79.03
2016-04-29,1.61,9.68,6.45,43.55,29.03,100.0,100.0,69.35,93.55,75.81
2016-05-02,0.0,19.35,12.9,40.32,48.39,100.0,100.0,69.35,98.39,74.19
2016-05-03,16.13,11.29,6.45,32.26,33.87,96.77,98.39,59.68,91.94,66.13
2016-05-04,8.06,12.9,9.68,20.97,24.19,98.39,96.77,46.77,91.94,66.13
2016-05-05,0.0,12.9,12.9,14.52,48.39,96.77,93.55,40.32,95.16,100.0
2016-05-06,0.0,12.9,14.52,22.58,38.71,100.0,98.39,40.32,95.16,100.0
2016-05-09,1.61,17.74,12.9,20.97,50.0,98.39,98.39,37.1,90.32,96.77
2016-05-10,4.84,24.19,20.97,35.48,82.26,100.0,100.0,33.87,88.71,95.16
2016-05-11,0.0,4.84,22.58,25.81,82.26,98.39,100.0,37.1,90.32,96.77
2016-05-12,0.0,8.06,30.65,24.19,51.61,98.39,100.0,29.03,80.65,100.0
2016-05-13,1.61,0.0,20.97,17.74,48.39,96.77,96.77,30.65,93.55,100.0
2016-05-16,14.52,0.0,35.48,33.87,66.13,90.32,96.77,30.65,98.39,100.0
2016-05-17,11.29,0.0,11.29,20.97,69.35,80.65,91.94,20.97,98.39,100.0
2016-05-18,19.35,0.0,14.52,24.19,93.55,83.87,91.94,37.1,98.39,83.87
2016-05-19,19.35,0.0,9.68,43.55,91.94,77.42,91.94,41.94,93.55,90.32
2016-05-20,27.42,1.61,16.13,67.74,100.0,79.03,91.94,43.55,98.39,96.77
2016-05-23,29.03,1.61,8.06,62.9,98.39,69.35,87.1,40.32,100.0,98.39
2016-05-24,35.48,8.06,35.48,96.77,100.0,83.87,93.55,40.32,100.0,95.16
2016-05-25,35.48,8.06,46.77,100.0,100.0,85.48,93.55,41.94,98.39,98.39
2016-05-26,35.48,9.68,40.32,98.39,98.39,91.94,98.39,48.39,100.0,98.39
2016-05-27,33.87,9.68,46.77,100.0,95.16,90.32,95.16,46.77,100.0,95.16
2016-05-31,33.87,8.06,53.23,100.0,93.55,87.1,100.0,46.77,98.39,93.55
2016-06-01,32.26,6.45,51.61,95.16,91.94,85.48,98.39,35.48,96.77,100.0
2016-06-02,29.03,4.84,48.39,100.0,91.94,87.1,100.0,33.87,93.55,98.39
2016-06-03,33.87,3.23,37.1,100.0,93.55,79.03,98.39,33.87,88.71,95.16
2016-06-06,37.1,22.58,45.16,98.39,90.32,83.87,98.39,38.71,96.77,100.0
2016-06-07,38.71,19.35,40.32,95.16,87.1,70.97,95.16,59.68,96.77,93.55
2016-06-08,38.71,17.74,38.71,100.0,93.55,75.81,96.77,62.9,93.55,93.55
2016-06-09,43.55,25.81,32.26,100.0,93.55,77.42,98.39,50.0,96.77,96.77
2016-06-10,38.71,11.29,29.03,88.71,77.42,53.23,85.48,24.19,87.1,100.0
2016-06-13,29.03,16.13,11.29,80.65,72.58,43.55,83.87,19.35,88.71,66.13
2016-06-14,30.65,29.03,1.61,87.1,67.74,46.77,87.1,16.13,87.1,95.16
2016-06-15,29.03,25.81,0.0,75.81,75.81,43.55,79.03,20.97,88.71,98.39
2016-06-16,33.87,30.65,19.35,79.03,75.81,41.94,82.26,25.81,100.0,62.9
2016-06-17,27.42,25.81,14.52,85.48,75.81,29.03,67.74,19.35,100.0,45.16
2016-06-20,24.19,29.03,14.52,74.19,77.42,30.65,75.81,37.1,98.39,77.42
2016-06-21,30.65,40.32,37.1,72.58,75.81,40.32,80.65,37.1,100.0,77.42
2016-06-22,30.65,40.32,32.26,70.97,77.42,35.48,67.74,0.0,95.16,59.68
2016-06-23,33.87,45.16,54.84,100.0,95.16,46.77,88.71,0.0,96.77,66.13
2016-06-24,9.68,8.06,4.84,32.26,46.77,17.74,54.84,0.0,91.94,29.03
2016-06-27,3.23,0.0,0.0,19.35,27.42,3.23,46.77,4.84,88.71,11.29
2016-06-28,16.13,14.52,1.61,35.48,53.23,27.42,61.29,6.45,95.16,16.13
2016-06-29,25.81,66.13,30.65,56.45,69.35,40.32,77.42,19.35,95.16,24.19
2016-06-30,38.71,69.35,45.16,67.74,69.35,41.94,77.42,24.19,95.16,43.55
2016-07-01,40.32,69.35,45.16,72.58,61.29,40.32,93.55,33.87,88.71,66.13
2016-07-05,30.65,67.74,48.39,56.45,35.48,37.1,98.39,25.81,85.48,100.0
2016-07-06,38.71,67.74,51.61,67.74,45.16,53.23,100.0,27.42,87.1,100.0
2016-07-07,46.77,72.58,53.23,67.74,59.68,48.39,98.39,35.48,85.48,100.0
2016-07-08,51.61,64.52,79.03,100.0,77.42,56.45,100.0,40.32,90.32,100.0
2016-07-11,53.23,61.29,83.87,100.0,74.19,69.35,100.0,67.74,80.65,98.39
2016-07-12,58.06,82.26,88.71,100.0,79.03,70.97,98.39,67.74,95.16,98.39
2016-07-13,53.23,66.13,90.32,100.0,80.65,50.0,95.16,62.9,85.48,96.77
2016-07-14,74.19,87.1,91.94,100.0,83.87,53.23,93.55,62.9,95.16,98.39
2016-07-15,74.19,83.87,91.94,100.0,75.81,50.0,88.71,61.29,93.55,96.77
2016-07-18,85.48,79.03,95.16,100.0,93.55,88.71,88.71,77.42,100.0,100.0
2016-07-19,88.71,74.19,88.71,100.0,90.32,100.0,91.94,77.42,96.77,91.94
2016-07-20,90.32,91.94,100.0,100.0,98.39,100.0,95.16,80.65,96.77,90.32
2016-07-21,82.26,95.16,98.39,98.39,100.0,98.39,93.55,62.9,91.94,85.48
2016-07-22,74.19,100.0,100.0,100.0,100.0,98.39,93.55,67.74,100.0,100.0
2016-07-25,59.68,100.0,100.0,100.0,98.39,98.39,85.48,87.1,100.0,93.55
2016-07-26,51.61,100.0,100.0,100.0,100.0,96.77,79.03,87.1,100.0,100.0
2016-07-27,100.0,95.16,95.16,96.77,100.0,100.0,82.26,85.48,98.39,100.0
2016-07-28,100.0,98.39,95.16,90.32,98.39,100.0,98.39,91.94,96.77,96.77
2016-07-29,98.39,96.77,96.77,90.32,100.0,98.39,100.0,96.77,98.39,96.77
2016-08-01,100.0,90.32,95.16,95.16,95.16,98.39,100.0,91.94,91.94,98.39
2016-08-02,98.39,66.13,95.16,90.32,88.71,93.55,98.39,83.87,90.32,90.32
2016-08-03,98.39,50.0,100.0,93.55,90.32,91.94,95.16,80.65,90.32,100.0
2016-08-04,98.39,35.48,100.0,98.39,88.71,98.39,98.39,95.16,90.32,100.0
2016-08-05,100.0,51.61,100.0,100.0,95.16,100.0,98.39,91.94,90.32,69.35
2016-08-08,100.0,33.87,100.0,98.39,91.94,100.0,98.39,77.42,91.94,75.81
2016-08-09,100.0,25.81,100.0,96.77,93.55,96.77,100.0,83.87,87.1,62.9
2016-08-10,96.77,51.61,96.77,93.55,90.32,93.55,100.0,72.58,85.48,59.68
2016-08-11,95.16,41.94,100.0,96.77,90.32,93.55,100.0,67.74,85.48,58.06
2016-08-12,96.77,43.55,91.94,91.94,88.71,91.94,100.0,70.97,93.55,56.45
2016-08-15,100.0,29.03,96.77,100.0,96.77,83.87,95.16,69.35,98.39,58.06
2016-08-16,98.39,37.1,88.71,98.39,93.55,80.65,87.1,59.68,91.94,56.45
2016-08-17,96.77,54.84,88.71,79.03,93.55,88.71,87.1,58.06,87.1,54.84
2016-08-18,95.16,45.16,88.71,66.13,100.0,82.26,85.48,58.06,100.0,54.84
2016-08-19,96.77,14.52,88.71,67.74,98.39,79.03,77.42,64.52,100.0,54.84
2016-08-22,90.32,56.45,88.71,74.19,98.39,83.87,79.03,50.0,98.39,48.39
2016-08-23,91.94,62.9,88.71,93.55,100.0,88.71,82.26,61.29,100.0,53.23
2016-08-24,83.87,79.03,90.32,96.77,93.55,74.19,72.58,46.77,95.16,33.87
2016-08-25,79.03,80.65,96.77,100.0,93.55,75.81,75.81,41.94,95.16,40.32
2016-08-26,75.81,80.65,91.94,100.0,96.77,93.55,96.77,37.1,100.0,56.45
2016-08-29,74.19,69.35,93.55,100.0,96.77,100.0,98.39,16.13,95.16,67.74
2016-08-30,70.97,56.45,82.26,98.39,93.55,98.39,87.1,9.68,91.94,62.9
2016-08-31,72.58,51.61,72.58,96.77,98.39,98.39,95.16,11.29,87.1,56.45
2016-09-01,72.58,51.61,74.19,100.0,100.0,98.39,95.16,6.45,85.48,50.0
2016-09-02,79.03,48.39,79.03,100.0,98.39,98.39,98.39,4.84,91.94,54.84
2016-09-06,77.42,45.16,74.19,100.0,96.77,100.0,100.0,11.29,82.26,69.35
2016-09-07,85.48,53.23,75.81,96.77,75.81,100.0,98.39,9.68,72.58,61.29
2016-09-08,58.06,12.9,62.9,90.32,82.26,98.39,96.77,4.84,48.39,87.1
2016-09-09,51.61,1.61,48.39,67.74,45.16,95.16,62.9,1.61,46.77,51.61
2016-09-12,56.45,4.84,59.68,88.71,67.74,95.16,91.94,9.68,46.77,80.65
2016-09-13,79.03,1.61,46.77,79.03,51.61,93.55,64.52,3.23,41.94,88.71
2016-09-14,100.0,1.61,45.16,72.58,54.84,93.55,64.52,6.45,46.77,96.77
2016-09-15,100.0,4.84,59.68,83.87,75.81,93.55,85.48,16.13,45.16,96.77
2016-09-16,98.39,1.61,59.68,58.06,90.32,95.16,95.16,24.19,46.77,95.16
2016-09-19,96.77,0.0,53.23,72.58,83.87,91.94,93.55,25.81,46.77,83.87
2016-09-20,95.16,1.61,51.61,77.42,79.03,90.32,95.16,24.19,46.77,62.9
2016-09-21,93.55,9.68,79.03,85.48,100.0,96.77,100.0,24.19,50.0,87.1
2016-09-22,96.77,14.52,79.03,95.16,98.39,96.77,100.0,27.42,51.61,70.97
2016-09-23,90.32,16.13,59.68,80.65,75.81,83.87,100.0,27.42,54.84,70.97
2016-09-26,90.32,9.68,46.77,70.97,58.06,80.65,96.77,27.42,48.39,64.52
2016-09-27,90.32,12.9,85.48,88.71,93.55,90.32,100.0,20.97,53.23,90.32
2016-09-28,95.16,9.68,90.32,88.71,95.16,91.94,100.0,22.58,56.45,56.45
2016-09-29,83.87,3.23,53.23,80.65,100.0,80.65,100.0,11.29,61.29,53.23
2016-09-30,87.1,16.13,64.52,95.16,100.0,80.65,100.0,17.74,75.81,95.16
2016-10-03,82.26,6.45,51.61,87.1,96.77,88.71,98.39,37.1,77.42,79.03
2016-10-04,85.48,4.84,45.16,74.19,95.16,77.42,96.77,35.48,77.42,90.32
2016-10-05,87.1,3.23,67.74,91.94,95.16,80.65,100.0,32.26,64.52,100.0
2016-10-06,93.55,1.61,72.58,82.26,98.39,87.1,98.39,14.52,75.81,95.16
2016-10-07,95.16,8.06,74.19,79.03,98.39,88.71,96.77,4.84,59.68,95.16
2016-10-10,100.0,4.84,90.32,79.03,93.55,96.77,98.39,16.13,66.13,100.0
2016-10-11,100.0,0.0,37.1,50.0,87.1,85.48,88.71,11.29,37.1,83.87
2016-10-12,100.0,4.84,33.87,4.84,85.48,87.1,90.32,20.97,46.77,93.55
2016-10-13,98.39,1.61,27.42,3.23,83.87,62.9,85.48,12.9,33.87,82.26
2016-10-14,100.0,4.84,45.16,3.23,83.87,62.9,80.65,4.84,58.06,59.68
2016-10-17,98.39,0.0,35.48,3.23,80.65,58.06,77.42,0.0,48.39,38.71
2016-10-18,96.77,0.0,64.52,6.45,87.1,72.58,79.03,14.52,54.84,46.77
2016-10-19,93.55,11.29,50.0,6.45,82.26,95.16,79.03,32.26,58.06,75.81
2016-10-20,91.94,24.19,35.48,0.0,93.55,91.94,72.58,16.13,75.81,87.1
2016-10-21,88.71,25.81,100.0,0.0,96.77,100.0,79.03,17.74,29.03,74.19
2016-10-24,100.0,41.94,100.0,12.9,96.77,100.0,93.55,33.87,79.03,90.32
2016-10-25,100.0,27.42,98.39,9.68,93.55,98.39,88.71,33.87,90.32,85.48
2016-10-26,80.65,27.42,96.77,20.97,98.39,93.55,75.81,33.87,79.03,46.77
2016-10-27,74.19,25.81,95.16,12.9,100.0,80.65,72.58,41.94,77.42,38.71
2016-10-28,67.74,24.19,93.55,22.58,96.77,95.16,48.39,17.74,77.42,50.0
2016-10-31,61.29,8.06,93.55,25.81,98.39,90.32,58.06,11.29,77.42,43.55
2016-11-01,45.16,0.0,90.32,19.35,93.55,75.81,53.23,0.0,72.58,40.32
2016-11-02,45.16,8.06,87.1,14.52,75.81,35.48,17.74,0.0,50.0,27.42
2016-11-03,41.94,0.0,85.48,8.06,74.19,0.0,20.97,0.0,41.94,33.87
2016-11-04,30.65,4.84,83.87,6.45,70.97,1.61,0.0,3.23,29.03,27.42
2016-11-07,41.94,64.52,95.16,41.94,95.16,3.23,51.61,6.45,66.13,29.03
2016-11-08,41.94,66.13,95.16,46.77,90.32,16.13,53.23,11.29,67.74,75.81
2016-11-09,40.32,66.13,91.94,69.35,82.26,4.84,35.48,3.23,56.45,53.23
2016-11-10,17.74,33.87,77.42,45.16,62.9,3.23,0.0,0.0,16.13,40.32
2016-11-11,24.19,48.39,79.03,69.35,67.74,0.0,0.0,4.84,38.71,79.03
2016-11-14,4.84,62.9,72.58,69.35,54.84,0.0,0.0,0.0,51.61,61.29
2016-11-15,14.52,72.58,77.42,93.55,64.52,1.61,4.84,1.61,66.13,61.29
2016-11-16,37.1,80.65,82.26,85.48,58.06,1.61,6.45,3.23,100.0,40.32
2016-11-17,35.48,82.26,96.77,0.0,59.68,4.84,9.68,11.29,100.0,33.87
2016-11-18,37.1,80.65,90.32,8.06,74.19,3.23,16.13,4.84,100.0,33.87
2016-11-21,45.16,85.48,96.77,1.61,69.35,14.52,43.55,4.84,100.0,33.87
2016-11-22,46.77,96.77,100.0,0.0,90.32,14.52,50.0,20.97,96.77,25.81
2016-11-23,38.71,100.0,87.1,0.0,83.87,14.52,41.94,22.58,98.39,61.29
2016-11-25,45.16,98.39,90.32,6.45,88.71,11.29,43.55,37.1,96.77,74.19
2016-11-28,38.71,100.0,90.32,3.23,64.52,12.9,19.35,32.26,98.39,59.68
2016-11-29,35.48,100.0,98.39,1.61,54.84,19.35,17.74,16.13,98.39,66.13
2016-11-30,29.03,98.39,79.03,1.61,82.26,8.06,8.06,16.13,96.77,62.9
2016-12-01,19.35,100.0,62.9,0.0,29.03,1.61,6.45,1.61,85.48,66.13
2016-12-02,20.97,90.32,64.52,0.0,35.48,3.23,3.23,1.61,87.1,61.29
2016-12-05,16.13,91.94,77.42,3.23,45.16,9.68,16.13,12.9,87.1,96.77
2016-12-06,22.58,90.32,72.58,1.61,70.97,9.68,25.81,12.9,100.0,90.32
2016-12-07,30.65,100.0,100.0,14.52,91.94,14.52,33.87,33.87,100.0,98.39
2016-12-08,46.77,98.39,95.16,16.13,96.77,17.74,30.65,32.26,100.0,100.0
2016-12-09,70.97,98.39,100.0,20.97,95.16,20.97,32.26,32.26,100.0,87.1
2016-12-12,58.06,100.0,100.0,29.03,91.94,12.9,17.74,35.48,100.0,66.13
2016-12-13,77.42,100.0,100.0,54.84,98.39,25.81,37.1,53.23,98.39,25.81
